"","n","err","class"
"938963",938963,7.15603218643938e-05,3
"939481",939481,0.000237599914671891,3
"939665",939665,0.000294906035538402,3
"941854",941854,0.000201193218388066,3
"941866",941866,0.000188449989182737,3
"943006",943006,0.000177605382300278,3
"943767",943767,0.000305866588067664,3
"943860",943860,0.000259813619319577,3
"944146",944146,0.000303268308182705,3
"944237",944237,0.000290845396773947,3
"944631",944631,0.000251384293534946,3
"945041",945041,0.000278931002014693,3
"946429",946429,0.000320103124233502,3
"946923",946923,0.000279764112243561,3
"947226",947226,0.000346977027903126,3
"948081",948081,0.000270786707350863,3
"948890",948890,0.000211882587070287,3
"949332",949332,0.00027869528389214,3
"950259",950259,0.00032514062507746,3
"951224",951224,0.000477418308065501,3
"953719",953719,0.000458391075542574,3
"954306",954306,0.00039350241702579,3
"954928",954928,0.000447729911071094,3
"954932",954932,0.000443539255694889,3
"955081",955081,0.000443137807211667,3
"955474",955474,0.000467353355857137,3
"956176",956176,0.000531054632399789,3
"957217",957217,0.000499180290984294,3
"958228",958228,0.000643517534896736,3
"959723",959723,0.000520388983705918,3
"960474",960474,0.000656564495955852,3
"960800",960800,0.000657488556468753,3
"961107",961107,0.000636940704847294,3
"961166",961166,0.000637393789028824,3
"961692",961692,0.000595136452860741,3
"961875",961875,0.000559345691648857,3
"962305",962305,0.000616974206882032,3
"962917",962917,0.000547178167759476,3
"964283",964283,0.000527794622158332,3
"965086",965086,0.000547779331692692,3
"965295",965295,0.000454369183855918,3
"965523",965523,0.000485039643781231,3
"965875",965875,0.000459085087976283,3
"966796",966796,0.000541529751522348,3
"966929",966929,0.000496167144196617,3
"967162",967162,0.000521603445155282,3
"967305",967305,0.000496659449137007,3
"967365",967365,0.000485837361241733,3
"967788",967788,0.000581134835586404,3
"967979",967979,0.000619223574694055,3
"968384",968384,0.000538523244885691,3
"968532",968532,0.000528911576905697,3
"968608",968608,0.000501574091803598,3
"969633",969633,0.00046620369574394,3
"970435",970435,0.000303305285512554,3
"971515",971515,0.000385030496371372,3
"972233",972233,0.000472056933827091,3
"972347",972347,0.000487282466312623,3
"972816",972816,0.00044307587730708,3
"974186",974186,0.00046062685867044,3
"974232",974232,0.000474434534641361,3
"974554",974554,0.000418486932799271,3
"975038",975038,0.000359023722864074,3
"976293",976293,0.000220362020645185,3
"976940",976940,0.000207297578920629,3
"977541",977541,0.000342715524259245,3
"977580",977580,0.000343365441915833,3
"978665",978665,0.000409210351388832,3
"979081",979081,0.00042960254057695,3
"979243",979243,0.000395687281253831,3
"979290",979290,0.0003881615382214,3
"979501",979501,0.000385174137552957,3
"979744",979744,0.00035963105785952,3
"980080",980080,0.000370656073710453,3
"980349",980349,0.000348933958490851,3
"980362",980362,0.000335668923594025,3
"981137",981137,0.000283004370153946,3
"981227",981227,0.000332681991168107,3
"981291",981291,0.000348249374511813,3
"981380",981380,0.000338331127371843,3
"982629",982629,0.000559757305024133,3
"983156",983156,0.000527528353566882,3
"983189",983189,0.000554436364311868,3
"983257",983257,0.00055580685548701,3
"983616",983616,0.000563483687821402,3
"985702",985702,0.000467280546844272,3
"985886",985886,0.000491694891425352,3
"986152",986152,0.000513316684128034,3
"986998",986998,0.000519408946583044,3
"987019",987019,0.000548334410958399,3
"987099",987099,0.000547578213315772,3
"987184",987184,0.000541754456719263,3
"987861",987861,0.000578510696289358,3
"988448",988448,0.000525820045623088,3
"989191",989191,0.000405597091848808,3
"991592",991592,0.00057227884180707,3
"991672",991672,0.000571524199656109,3
"993024",993024,0.000646629077254553,3
"993091",993091,0.000629025017165279,3
"994281",994281,0.000617761254073736,3
"994352",994352,0.000586187778442364,3
"995115",995115,0.000635781386307153,3
"995522",995522,0.000575177472527634,3
"996519",996519,0.000737895279208377,3
"996827",996827,0.000657392669026694,3
"997410",997410,0.000619079974833575,3
"998468",998468,0.000630958421017451,3
"999290",999290,0.000700585237416551,3
"999407",999407,0.000702450512275889,3
"999837",999837,0.000728112834206862,3
"1000673",1000673,0.000704318749661748,3
"1000812",1000812,0.000694087472478767,3
"1001012",1001012,0.000652585504607958,3
"1002511",1002511,0.000649354285931095,3
"1002892",1002892,0.000625015680866604,3
"1003535",1003535,0.000675288548338382,3
"1004092",1004092,0.000613773039181277,3
"1004123",1004123,0.000592752856532218,3
"1004436",1004436,0.00056713413449752,3
"1005110",1005110,0.000566781797470163,3
"1005322",1005322,0.00053325925254947,3
"1005508",1005508,0.000486189818201096,3
"1005906",1005906,0.000435223554974588,3
"1006162",1006162,0.00040726451767879,3
"1006370",1006370,0.000367937348461229,3
"1007293",1007293,0.000317239157175133,3
"1009588",1009588,0.000674548938466699,3
"1011193",1011193,0.000595822895727267,3
"1011231",1011231,0.000597430907287482,3
"1011608",1011608,0.000675262400554404,3
"1011836",1011836,0.000675090570849731,3
"1013232",1013232,0.000910542037439645,3
"1013798",1013798,0.000909041526511177,3
"1014755",1014755,0.000785615682665611,3
"1015680",1015680,0.000762263359864141,3
"1015758",1015758,0.000714690097102699,3
"1017442",1017442,0.000928888702491076,3
"1017659",1017659,0.00091999984216942,3
"1020901",1020901,0.000916375200672299,3
"1021443",1021443,0.000841359458664151,3
"1021545",1021545,0.000828754810071367,3
"1021878",1021878,0.000783913047754061,3
"1021901",1021901,0.000800187307597272,3
"1025692",1025692,0.00083145131013902,3
"1025911",1025911,0.000965630906454555,3
"1026096",1026096,0.00104598417460562,3
"1026097",1026097,0.00104500858849232,3
"1027486",1027486,0.00113880568000796,3
"1027804",1027804,0.00120517320316644,3
"1028125",1028125,0.00125893700355882,3
"1028351",1028351,0.0012413080231615,3
"1028527",1028527,0.0012627222318583,3
"1029310",1029310,0.00130997160188462,3
"1029361",1029361,0.00128924974216233,3
"1030055",1030055,0.00123050012122742,3
"1030396",1030396,0.00120698498600105,3
"1030627",1030627,0.00117493143850859,3
"1031679",1031679,0.00109560194369898,3
"1032152",1032152,0.00105938403855454,3
"1032388",1032388,0.00106097477751626,3
"1032996",1032996,0.00106669597068665,3
"1033382",1033382,0.00104766994268337,3
"1034271",1034271,0.000973092995042287,3
"1035402",1035402,0.00110507866715867,3
"1035429",1035429,0.00109811973427198,3
"1036448",1036448,0.00102241688731997,3
"1036572",1036572,0.000979169187326323,3
"1037006",1037006,0.000952143637575734,3
"1037216",1037216,0.000883277117260033,3
"1038002",1038002,0.000755637188742563,3
"1038403",1038403,0.000722362611590786,3
"1038755",1038755,0.00079357226810012,3
"1038982",1038982,0.000861124162315529,3
"1039548",1039548,0.000850152641459354,3
"1040573",1040573,0.000921632838299245,3
"1040982",1040982,0.000928294367945089,3
"1041410",1041410,0.000973797329225733,3
"1042124",1042124,0.00101086608923917,3
"1043854",1043854,0.0010421146199959,3
"1043992",1043992,0.000995242413217038,3
"1044513",1044513,0.000970436962067538,3
"1046383",1046383,0.000886698351294943,3
"1046646",1046646,0.00089089805882546,3
"1046789",1046789,0.000905674151438109,3
"1047133",1047133,0.000917637158777529,3
"1047492",1047492,0.00105720066042042,3
"1049821",1049821,0.000838039048383063,3
"1049885",1049885,0.000824234923179772,3
"1049946",1049946,0.00078497012086965,3
"1050379",1050379,0.000863126071476575,3
"1050707",1050707,0.000880869484453776,3
"1050955",1050955,0.000852180780001412,3
"1051553",1051553,0.000810882214552511,3
"1052285",1052285,0.000868262755356708,3
"1052707",1052707,0.000890758670847031,3
"1052742",1052742,0.000932807195806223,3
"1053204",1053204,0.000879606054582091,3
"1054056",1054056,0.000879319440222852,3
"1054274",1054274,0.000850996340440733,3
"1054409",1054409,0.000901466793018768,3
"1055196",1055196,0.000934637244860108,3
"1055482",1055482,0.000898196212515084,3
"1056810",1056810,0.000925424943702318,3
"1059301",1059301,0.000854874857708948,3
"1061712",1061712,0.000897409053440094,3
"1061921",1061921,0.000877769010015113,3
"1063372",1063372,0.000854334129142605,3
"1064601",1064601,0.000955868945592632,3
"1066097",1066097,0.00100170886819996,3
"1066435",1066435,0.000944698744994134,3
"1066728",1066728,0.000911363006099174,3
"1067088",1067088,0.000898803725972696,3
"1067697",1067697,0.000968479783477805,3
"1068290",1068290,0.000923169509206949,3
"1068642",1068642,0.000899566582969044,3
"1068698",1068698,0.000893494254567147,3
"1069282",1069282,0.000838152107932423,3
"1069385",1069385,0.000788099564501328,3
"1070180",1070180,0.000868980642381444,3
"1071230",1071230,0.000878026904380384,3
"1071385",1071385,0.000918262177293663,3
"1071737",1071737,0.000903977728013834,3
"1072503",1072503,0.000900756540674955,3
"1072523",1072523,0.000882092124964726,3
"1073066",1073066,0.00082824431968064,3
"1073404",1073404,0.000817830655101733,3
"1073427",1073427,0.000814854715516724,3
"1074171",1074171,0.000758377708718731,3
"1075257",1075257,0.00087226874151757,3
"1076356",1076356,0.000890959121076821,3
"1077147",1077147,0.000790912925315623,3
"1077298",1077298,0.000770249086224165,3
"1078548",1078548,0.000786749034024636,3
"1079152",1079152,0.000814459868191191,3
"1081005",1081005,0.000822767220186157,3
"1081215",1081215,0.00074756065554349,3
"1081474",1081474,0.000764525805557918,3
"1081860",1081860,0.000783108797092543,3
"1082122",1082122,0.000898040174029542,3
"1082399",1082399,0.000870837354572248,3
"1083813",1083813,0.00102835265684602,3
"1083832",1083832,0.00101080423725659,3
"1083930",1083930,0.00102089243511705,3
"1084750",1084750,0.0010317574535753,3
"1084797",1084797,0.00101579874582237,3
"1084856",1084856,0.00100704270666515,3
"1085313",1085313,0.00102392661976648,3
"1085893",1085893,0.00100956081611501,3
"1086073",1086073,0.00103531785012239,3
"1089013",1089013,0.000926895751024569,3
"1089014",1089014,0.000925976638051006,3
"1090430",1090430,0.000826104410165329,3
"1090613",1090613,0.000812676962140546,3
"1090782",1090782,0.000803011884449137,3
"1092446",1092446,0.000812002614851298,3
"1092753",1092753,0.000793886791930461,3
"1092950",1092950,0.000867435070587673,3
"1093499",1093499,0.000899755435000612,3
"1094129",1094129,0.000921358837167188,3
"1094224",1094224,0.000934104335376518,3
"1094482",1094482,0.000933625233604099,3
"1094657",1094657,0.000927544464302226,3
"1095328",1095328,0.000884493285195566,3
"1095655",1095655,0.000902415901590583,3
"1096198",1096198,0.000931075247878729,3
"1096224",1096224,0.000934461714832308,3
"1096897",1096897,0.000916752542502422,3
"1098518",1098518,0.000946654362195318,3
"1099070",1099070,0.000885852205636437,3
"1101143",1101143,0.000828943868651095,3
"1101173",1101173,0.000819680553884038,3
"1101887",1101887,0.000944795075480091,3
"1102629",1102629,0.00094544109486215,3
"1102651",1102651,0.000934459722150296,3
"1102785",1102785,0.000929683721137828,3
"1103025",1103025,0.00090061150251106,3
"1103573",1103573,0.000915563496363418,3
"1103738",1103738,0.00091860403656165,3
"1104440",1104440,0.000937567621195945,3
"1104857",1104857,0.000945562042816761,3
"1105732",1105732,0.00100509686038922,3
"1106045",1106045,0.00101756225017831,3
"1106084",1106084,0.00104499738330224,3
"1107465",1107465,0.00104974858798676,3
"1107738",1107738,0.000999900462238457,3
"1109058",1109058,0.00098825782574514,3
"1110281",1110281,0.00104623820543389,3
"1111582",1111582,0.00102492607484423,3
"1114580",1114580,0.00100032550981745,3
"1115854",1115854,0.00103890158954532,3
"1116198",1116198,0.00105896362838403,3
"1116942",1116942,0.00104885863690712,3
"1117062",1117062,0.00103892910397666,3
"1117233",1117233,0.00108977117494101,3
"1117529",1117529,0.0011084437346658,3
"1118174",1118174,0.00109830618212049,3
"1118200",1118200,0.00110162220639639,3
"1118697",1118697,0.00112647069814184,3
"1119623",1119623,0.00120149510773265,3
"1119980",1119980,0.00121866848058142,3
"1120520",1120520,0.00121384887587041,3
"1121796",1121796,0.00136506097836387,3
"1122114",1122114,0.00133745155148511,3
"1123311",1123311,0.0013822597224609,3
"1125838",1125838,0.00139730345157598,3
"1125841",1125841,0.0013946350535425,3
"1126202",1126202,0.00142569845142882,3
"1126382",1126382,0.00138886713461715,3
"1126437",1126437,0.00138397072480252,3
"1126483",1126483,0.00139587450493839,3
"1126777",1126777,0.00149526321723737,3
"1128191",1128191,0.00144372415850273,3
"1128430",1128430,0.00142486864081038,3
"1129116",1129116,0.00123782593572888,3
"1129903",1129903,0.00122470598025116,3
"1129976",1129976,0.00121265587040416,3
"1131449",1131449,0.00124081872123472,3
"1131689",1131689,0.00120365812812762,3
"1131738",1131738,0.00121285998347208,3
"1131789",1131789,0.00122029176868366,3
"1133780",1133780,0.00123682280098085,3
"1134158",1134158,0.00120027281098809,3
"1134329",1134329,0.00120663248193499,3
"1134333",1134333,0.00121184025740491,3
"1134761",1134761,0.0011836126891773,3
"1135059",1135059,0.0011740100591617,3
"1135183",1135183,0.00120435694806412,3
"1135485",1135485,0.00126106124092245,3
"1135824",1135824,0.00126766326184288,3
"1137131",1137131,0.00124129351137162,3
"1137132",1137132,0.00124912983715298,3
"1137415",1137415,0.00130502212785313,3
"1137463",1137463,0.00131505359925037,3
"1138447",1138447,0.0013637907718813,3
"1139454",1139454,0.00139223015021894,3
"1139980",1139980,0.00132145320810745,3
"1140508",1140508,0.00126636779310013,3
"1140773",1140773,0.00124231102368431,3
"1141034",1141034,0.00128258438800597,3
"1143897",1143897,0.0013934385538146,3
"1144265",1144265,0.00140922349925194,3
"1145127",1145127,0.00140847663381167,3
"1145377",1145377,0.00136298195641018,3
"1145685",1145685,0.00139659192348482,3
"1147600",1147600,0.00134937600299474,3
"1147732",1147732,0.00140693773727414,3
"1147896",1147896,0.00140202798224691,3
"1147910",1147910,0.00140708476179618,3
"1148306",1148306,0.00143291973332893,3
"1151570",1151570,0.00161571145575841,3
"1152233",1152233,0.0016415580080147,3
"1153016",1153016,0.00165769055634279,3
"1153123",1153123,0.00165930060681671,3
"1153434",1153434,0.00161265778907742,3
"1154123",1154123,0.00168460746059476,3
"1154306",1154306,0.00173189474081611,3
"1155615",1155615,0.00172942026553703,3
"1156035",1156035,0.00165700697264968,3
"1156050",1156050,0.0016611586106406,3
"1156155",1156155,0.00163020326733461,3
"1156583",1156583,0.00169662595918157,3
"1156769",1156769,0.00164695549161005,3
"1157098",1157098,0.00164484679296027,3
"1157709",1157709,0.00169842079950824,3
"1157809",1157809,0.0016803932861068,3
"1157812",1157812,0.00167779783781314,3
"1158380",1158380,0.00170860799946224,3
"1158428",1158428,0.00170988462375493,3
"1158497",1158497,0.00168444712186154,3
"1158588",1158588,0.00168276949204837,3
"1158678",1158678,0.0017247302819951,3
"1158900",1158900,0.00166968839702631,3
"1159515",1159515,0.00165132194877582,3
"1160218",1160218,0.0015911768029489,3
"1160312",1160312,0.0015271205711635,3
"1161580",1161580,0.00162850708384271,3
"1162176",1162176,0.00163510872937755,3
"1162324",1162324,0.00160137627872718,3
"1164089",1164089,0.00145365067122855,3
"1164215",1164215,0.00142189231296453,3
"1164898",1164898,0.00141335676606461,3
"1165002",1165002,0.00138351841180457,3
"1165491",1165491,0.00128655174914756,3
"1166943",1166943,0.00128081876112212,3
"1167683",1167683,0.00124897522084618,3
"1167686",1167686,0.00125489156408938,3
"1168392",1168392,0.0013285725673118,3
"1169036",1169036,0.00140440049631987,3
"1169189",1169189,0.00143443542708164,3
"1169423",1169423,0.00136966775254661,3
"1169543",1169543,0.00136015087201454,3
"1171413",1171413,0.00131857483405049,3
"1171456",1171456,0.00131566564556205,3
"1172175",1172175,0.00131031734837605,3
"1172807",1172807,0.00126938170206333,3
"1173740",1173740,0.00131797293783404,3
"1173773",1173773,0.00135737913622952,3
"1173909",1173909,0.00135958193888765,3
"1173934",1173934,0.00135514418229789,3
"1173987",1173987,0.00136903992737217,3
"1174275",1174275,0.00143576731769855,3
"1175048",1175048,0.00140120816046633,3
"1175319",1175319,0.00141488396894643,3
"1175598",1175598,0.00136271746782693,3
"1175626",1175626,0.0013725935307237,3
"1176266",1176266,0.0013670683677667,3
"1176462",1176462,0.00136032224127753,3
"1176802",1176802,0.00144162166711689,3
"1177124",1177124,0.00138661678103498,3
"1177806",1177806,0.00136221385057645,3
"1177998",1177998,0.0013841208259576,3
"1178412",1178412,0.00126783548673368,3
"1179342",1179342,0.00128512479788429,3
"1180261",1180261,0.00126972750660222,3
"1180534",1180534,0.00125648773124892,3
"1180584",1180584,0.00124766657834628,3
"1181143",1181143,0.00122697490247945,3
"1181603",1181603,0.001197912053055,3
"1181621",1181621,0.00119104912127312,3
"1181788",1181788,0.0011837685806255,3
"1181793",1181793,0.00119630752556854,3
"1181840",1181840,0.00120681389035427,3
"1182198",1182198,0.0012054658693796,3
"1183665",1183665,0.00129608939866382,3
"1183682",1183682,0.00129845686111087,3
"1183719",1183719,0.00130065389394068,3
"1183815",1183815,0.00129481239011133,3
"1184058",1184058,0.00137394653392681,3
"1184594",1184594,0.00136433058455051,3
"1184921",1184921,0.00146442323080252,3
"1186356",1186356,0.00161495442320383,3
"1186645",1186645,0.00160490446304572,3
"1188450",1188450,0.00157661806286492,3
"1188921",1188921,0.00157168063109871,3
"1189171",1189171,0.00159451003637237,3
"1189200",1189200,0.00161176083499253,3
"1189343",1189343,0.00157467422433496,3
"1189542",1189542,0.0015737748881784,3
"1189586",1189586,0.00157005886118501,3
"1190877",1190877,0.00160794446799611,3
"1191422",1191422,0.00163231030997471,3
"1191468",1191468,0.00167683244128334,3
"1191789",1191789,0.00170645190283132,3
"1192544",1192544,0.00171227922884077,3
"1192857",1192857,0.00174858070359754,3
"1193111",1193111,0.00177624705271323,3
"1193669",1193669,0.00184770775980683,3
"1194030",1194030,0.00191007538372535,3
"1194820",1194820,0.00194448558862336,3
"1195172",1195172,0.00187331955547266,3
"1196475",1196475,0.00190065243613575,3
"1197327",1197327,0.00193278791233059,3
"1197672",1197672,0.00195866808323443,3
"1198074",1198074,0.00199477656236123,3
"1198687",1198687,0.00196197695068965,3
"1199121",1199121,0.001971314220735,3
"1199131",1199131,0.00197122454326005,3
"1199409",1199409,0.00197864917033506,3
"1199564",1199564,0.00202270605226967,3
"1199637",1199637,0.00201956976118513,3
"1203362",1203362,0.00199848858427714,3
"1203378",1203378,0.00199340306857443,3
"1204611",1204611,0.0021280185140591,3
"1204865",1204865,0.0020812938148917,3
"1206386",1206386,0.00206677559569324,3
"1206651",1206651,0.0020356418219787,3
"1207075",1207075,0.00194643989760115,3
"1207077",1207077,0.00194477977742666,3
"1208093",1208093,0.00201288370077523,3
"1209302",1209302,0.00202750081730675,3
"1209503",1209503,0.00208225163734623,3
"1210586",1210586,0.00201276042381857,3
"1211892",1211892,0.00178356331507953,3
"1211894",1211894,0.00178191006229793,3
"1211931",1211931,0.00179222002205445,3
"1213016",1213016,0.00172964673998874,3
"1213338",1213338,0.00173339254793028,3
"1213401",1213401,0.00175490266633941,3
"1213577",1213577,0.00174847387349394,3
"1213873",1213873,0.00176550378601187,3
"1214488",1214488,0.00169895049991978,3
"1215412",1215412,0.00176111884945204,3
"1215541",1215541,0.0016874245257529,3
"1216468",1216468,0.00171448404015043,3
"1218193",1218193,0.00162232093106958,3
"1218789",1218789,0.00162048614493848,3
"1219165",1219165,0.00157174819435263,3
"1219234",1219234,0.00158823490017998,3
"1219269",1219269,0.00158387240600067,3
"1220262",1220262,0.00135367924915891,3
"1220580",1220580,0.00124709132697208,3
"1220969",1220969,0.00127718098515377,3
"1221541",1221541,0.00140067946283371,3
"1222174",1222174,0.00140919293679985,3
"1224344",1224344,0.00156114405479205,3
"1224893",1224893,0.00158159421805591,3
"1225229",1225229,0.00155771795125619,3
"1225351",1225351,0.00158742764916498,3
"1226815",1226815,0.00165261742092041,3
"1226908",1226908,0.00164132377167855,3
"1227073",1227073,0.00161972739966644,3
"1228985",1228985,0.00155353947229937,3
"1229101",1229101,0.00151546695924742,3
"1229572",1229572,0.00148653172938769,3
"1229574",1229574,0.00149296420521958,3
"1229752",1229752,0.00150920960625311,3
"1230855",1230855,0.00143314663231226,3
"1231094",1231094,0.00144002013710164,3
"1231463",1231463,0.00140556559801768,3
"1231634",1231634,0.00141944231157142,3
"1231905",1231905,0.00140030104961047,3
"1232449",1232449,0.00142476012754871,3
"1232645",1232645,0.00141027092169561,3
"1235142",1235142,0.00133589715114816,3
"1236426",1236426,0.00129011583686652,3
"1237764",1237764,0.00129684575216889,3
"1239114",1239114,0.00130186357797899,3
"1239562",1239562,0.00132380787282974,3
"1240260",1240260,0.0013117267536644,3
"1241811",1241811,0.00126639328923981,3
"1242374",1242374,0.0012434892668496,3
"1242409",1242409,0.00123123954399644,3
"1242965",1242965,0.00126982332957088,3
"1243309",1243309,0.00112832206842731,3
"1243369",1243369,0.00115973195696088,3
"1246438",1246438,0.00109628601695669,3
"1247596",1247596,0.00108076094515793,3
"1250092",1250092,0.00111181467144134,3
"1250214",1250214,0.00114097704543673,3
"1250215",1250215,0.00114017627038839,3
"1250271",1250271,0.00113497503052829,3
"1250458",1250458,0.00119928472219629,3
"1250507",1250507,0.00118383320481553,3
"1251581",1251581,0.0011721133241635,3
"1251608",1251608,0.00117427445388328,3
"1252933",1252933,0.00115978971752055,3
"1253962",1253962,0.00111289836864247,3
"1254244",1254244,0.00110909300821536,3
"1254406",1254406,0.00109043144278989,3
"1254716",1254716,0.0010800922977669,3
"1254747",1254747,0.00107905866424937,3
"1254896",1254896,0.00103128484329308,3
"1255946",1255946,0.00108621815765716,3
"1256388",1256388,0.00113639451621603,3
"1257347",1257347,0.00109020074865817,3
"1257741",1257741,0.00113912231009076,3
"1257824",1257824,0.0011361035075114,3
"1259464",1259464,0.00094217490187598,3
"1259710",1259710,0.000959160584079395,3
"1260344",1260344,0.000888197170757872,3
"1261092",1261092,0.000939053280289528,3
"1261780",1261780,0.000951035223723636,3
"1261862",1261862,0.000956686886131957,3
"1262276",1262276,0.000950351689876716,3
"1264644",1264644,0.00107477799736922,3
"1264969",1264969,0.00106049165384096,3
"1265821",1265821,0.00115409881876269,3
"1266184",1266184,0.0011254165257432,3
"1266572",1266572,0.00110046867442524,3
"1267354",1267354,0.00102241607233909,3
"1267834",1267834,0.0010656132557197,3
"1268632",1268632,0.00102191500301377,3
"1268751",1268751,0.00103740179714665,3
"1268872",1268872,0.00104349602076324,3
"1270746",1270746,0.000979084033569872,3
"1271279",1271279,0.000988246415565453,3
"1271404",1271404,0.000944406468477111,3
"1271545",1271545,0.000950343741808642,3
"1272083",1272083,0.00093999390966216,3
"1272403",1272403,0.000953129101435127,3
"1272410",1272410,0.000963202650291463,3
"1273662",1273662,0.000998761065040419,3
"1273786",1273786,0.00100247791304639,3
"1274203",1274203,0.00100938860553187,3
"1275008",1275008,0.00107706149178353,3
"1275257",1275257,0.00111477714811708,3
"1275440",1275440,0.00111879723508331,3
"1275461",1275461,0.00111008562677867,3
"1275859",1275859,0.0011551677076459,3
"1276297",1276297,0.0010834134608794,3
"1276312",1276312,0.00107941438142237,3
"1276361",1276361,0.00107981238731994,3
"1276379",1276379,0.00108122648108133,3
"1277432",1277432,0.00114060324019286,3
"1277771",1277771,0.00112323161003848,3
"1278694",1278694,0.00116801862657529,3
"1280650",1280650,0.00120235691742272,3
"1281913",1281913,0.00109741198499999,3
"1283210",1283210,0.00100477387494415,3
"1284963",1284963,0.0010585337125179,3
"1285188",1285188,0.00110694296849682,3
"1286250",1286250,0.0011897118257217,3
"1288550",1288550,0.00113344993115366,3
"1289207",1289207,0.00111532617129534,3
"1289423",1289423,0.00108599390049149,3
"1289496",1289496,0.00106006860475833,3
"1289722",1289722,0.00107678916705457,3
"1290095",1290095,0.00113310003736363,3
"1290614",1290614,0.00104539854277516,3
"1290676",1290676,0.00103571065503292,3
"1290990",1290990,0.000976505751279054,3
"1292601",1292601,0.0010862707702536,3
"1292756",1292756,0.00108892129182365,3
"1293531",1293531,0.00103319841486291,3
"1293819",1293819,0.000955933992864806,3
"1295073",1295073,0.000866905606437749,3
"1296686",1296686,0.00103607117939055,3
"1296856",1296856,0.00105007061482342,3
"1297110",1297110,0.0010832972687883,3
"1297831",1297831,0.00105414033826983,3
"1297931",1297931,0.00100756105044504,3
"1298203",1298203,0.000965806303027738,3
"1300064",1300064,0.000844348642494757,3
"1300095",1300095,0.000850980879062198,3
"1300227",1300227,0.000840854807036327,3
"1300549",1300549,0.00092840635737458,3
"1300765",1300765,0.00090698115617774,3
"1300897",1300897,0.000881615627244617,3
"1302239",1302239,0.000854911144653037,3
"1302772",1302772,0.000825860195953399,3
"1303597",1303597,0.000846392601376108,3
"1304647",1304647,0.000793057806499101,3
"1304747",1304747,0.000807517951985968,3
"1305331",1305331,0.000800190109034928,3
"1305567",1305567,0.000771125891859346,3
"1305713",1305713,0.000803459796444794,3
"1305774",1305774,0.000832617039560834,3
"1305993",1305993,0.000862122777739247,3
"1307496",1307496,0.000841181043818344,3
"1308527",1308527,0.000832841198214518,3
"1308860",1308860,0.000805403586049241,3
"1308894",1308894,0.000794552418943381,3
"1308920",1308920,0.000789818514534524,3
"1309115",1309115,0.000792178542056967,3
"1309672",1309672,0.000843356223933856,3
"1310139",1310139,0.000864892150842523,3
"1311290",1311290,0.000901023029197689,3
"1311523",1311523,0.000866804373156167,3
"1311759",1311759,0.000883203776415747,3
"1311820",1311820,0.000919778980096013,3
"1312689",1312689,0.000876356140742285,3
"1312938",1312938,0.000950775512328462,3
"1313749",1313749,0.000981737467643212,3
"1314276",1314276,0.000980084895247102,3
"1314776",1314776,0.00104422393153256,3
"1315000",1315000,0.00100938385524032,3
"1315593",1315593,0.0010554506784195,3
"1316211",1316211,0.00105233778375885,3
"1316549",1316549,0.00100614527340454,3
"1316704",1316704,0.00102381306610427,3
"1316941",1316941,0.00102430635376993,3
"1317173",1317173,0.00104365004786204,3
"1317455",1317455,0.00107766074883709,3
"1317843",1317843,0.00106874059332988,3
"1319193",1319193,0.000893355585773714,3
"1319210",1319210,0.000895485018660803,3
"1320322",1320322,0.000878325425683476,3
"1320974",1320974,0.000992115521541422,3
"1321176",1321176,0.00099662312144252,3
"1322050",1322050,0.000957169041687056,3
"1322299",1322299,0.000971076995684569,3
"1322662",1322662,0.000958657898909453,3
"1323677",1323677,0.000984886231838334,3
"1323863",1323863,0.000979021589497828,3
"1323966",1323966,0.000946069254912392,3
"1326033",1326033,0.000798596406296409,3
"1326399",1326399,0.000828833926000521,3
"1328166",1328166,0.000780970996215792,3
"1330062",1330062,0.000755414865877579,3
"1330207",1330207,0.000728294593594166,3
"1330986",1330986,0.000708578529161273,3
"1332164",1332164,0.000649589593727357,3
"1332233",1332233,0.000649845123377203,3
"1332395",1332395,0.000662089188332646,3
"1332415",1332415,0.000654508169144365,3
"1332485",1332485,0.000646573560529839,3
"1333334",1333334,0.000574406042713917,3
"1333897",1333897,0.00056822759198701,3
"1334276",1334276,0.00061831667125806,3
"1334378",1334378,0.000608684119325688,3
"1334843",1334843,0.000571996989954904,3
"1335591",1335591,0.000501448372140448,3
"1336192",1336192,0.000459439757464756,3
"1337430",1337430,0.000511658358098986,3
"1337741",1337741,0.000530985664146479,3
"1338843",1338843,0.000440400349735162,3
"1339047",1339047,0.000428631937025945,3
"1340597",1340597,0.000358831543241729,3
"1340599",1340599,0.000364732980165776,3
"1340630",1340630,0.000393356791352875,3
"1341116",1341116,0.000333860171211099,3
"1341662",1341662,0.000414373345974645,3
"1342174",1342174,0.000453699091117905,3
"1343431",1343431,0.000410379598405897,3
"1344543",1344543,0.00038655817432814,3
"1344548",1344548,0.00039021014161465,3
"1344880",1344880,0.000415952988565727,3
"1345206",1345206,0.000438776861636711,3
"1345630",1345630,0.000469755904468304,3
"1345633",1345633,0.000467525423150044,3
"1347478",1347478,0.000443826341059803,3
"1347844",1347844,0.000488387297628917,3
"1348456",1348456,0.000423903581720272,3
"1348799",1348799,0.00041200890982184,3
"1348934",1348934,0.000436807311027071,3
"1350098",1350098,0.000491998726051747,3
"1350138",1350138,0.000491723963367453,3
"1350373",1350373,0.000545162506667024,3
"1350386",1350386,0.000550210892159454,3
"1351022",1351022,0.000497394740895796,3
